SentenceId,Phrase,Sentiment
8158,"['stori', 'troubl', 'everi', 'day', 'sketchi', 'amount', 'littl', 'preliminari', 'note', 'scienc', 'fiction', 'horror', 'film', 'movi', 'fragmentari', 'narr', 'style', 'make', 'piec', 'stori', 'togeth', 'frustrat', 'difficult']",0
8159,"['lame', 'sweet', 'home', 'leaf', 'southern', 'stereotyp', 'unturn']",1
8160,"['first', 'time', 'writer', 'director', 'dylan', 'kidd', 'also', 'ha', 'good', 'ear', 'dialogu', 'charact', 'sound', 'like', 'real', 'peopl']",3
8161,"['veri', 'difficult', 'care', 'charact', 'central', 'flaw', 'film']",0
8162,"['make', 'worth', 'watch', 'quaid', 'perform']",3
8163,"['turn', 'pretenti', 'fascin', 'ludicr', 'provoc', 'vainglori']",3
8164,"['empti', 'ugli', 'exercis', 'druggi', 'tranc', 'noir', 'trump', 'street', 'credibl']",2
8165,"['especi', 'give', 'credit', 'affleck']",4
8166,"['grew', 'scoobi', 'love', 'thi', 'movi']",3
8167,"['hard', 'imagin', 'anyon', 'manag', 'steal', 'movi', 'onli', 'charismat', 'rise', 'star', 'jake', 'gyllenha', 'also', 'accomplish', 'oscar', 'winner', 'susan', 'sarandon', 'dustin', 'hoffman', 'holli', 'hunter', 'yet', 'newcom', 'ellen', 'pompeo', 'pull', 'feat', 'aplomb']",4
8168,"['laugh', 'onc', 'lrb', 'mayb', 'twice', 'rrb', 'complet', 'forgotten', 'movi', 'time', 'get', 'back', 'car', 'park', 'lot']",0
8169,"['screenplay', 'flounder', 'weight', 'mani', 'stori', 'line']",1
8170,"['snipe', 'snore', 'utter', 'tripe']",1
8171,"['troubl', 'thing', 'clockstopp', 'doe', 'n', 'make', 'ani', 'sens']",1
8172,"['good', 'answer', 'one']",1
8173,"['singer', 'compos', 'bryan', 'adam', 'contribut', 'slew', 'song', 'potenti', 'hit', 'simpli', 'intrus', 'stori', 'whole', 'packag', 'certainli', 'captur', 'intend', 'er', 'spirit', 'piec']",3
8174,"['road', 'trip', 'drama', 'mani', 'wrong', 'turn']",0
8175,"['serious', 'rent', 'disney', 'version']",1
8176,"['forget', 'monday', 'though', 'old', 'enough', 'develop', 'tast', 'kid']",0
8177,"['like', 'mani', 'biograph', 'melodrama', 'suffer', 'awkward', 'result', 'adher', 'messi', 'true', 'stori']",0
8178,"['cute', 'factor', 'mind', 'ugli', 'problem', 'ha', 'charact', 'loveabl', 'otherwis']",0
8179,"['remark', 'movi', 'unsatisfi', 'end', 'point']",3
8180,"['fan', 'seri', 'love', 'probabl', 'want', 'see', 'twice']",4
8181,"['unless', 'bob', 'crane', 'someon', 'particular', 'interest', 'thi', 'film', 'impress', 'perform', 'adept', 'direct', 'n', 'like', 'leav', 'last', 'impress']",1
8182,"['doe', 'n', 'flinch', 'unsettl', 'prognosi', 'name', 'legaci', 'war', 'kind', 'perpetu', 'pain']",1
8183,"['recogn', 'zeu', 'lrb', 'dog', 'snatch', 'rrb', 'make', 'wish', 'home', 'watch', 'movi', 'instead', 'theater', 'watch', 'thi', 'one']",1
8184,"['trashi', 'littl', 'bit', 'fluff', 'stuf', 'enjoy', 'perform', 'bewild', 'sens', 'self', 'import']",2
8185,"['realli', 'rent', 'thi', 'interest', 'discret', 'entertain', 'choic', 'interest', 'ann', 'gedd', 'john', 'grisham', 'thoma', 'kincaid']",2
8186,"['like', '2', 'day', 'old', 'coke']",0
8187,"['jackson', 'ha', 'done', 'proven', 'amount', 'imagin', 'creatur', 'fantasi', 'stori', 'incred', 'outlandish', 'sceneri']",1
8188,"['girl', 'meet', 'girl', 'romant', 'comedi', 'kiss', 'jessica', 'steini', 'quirki', 'charm', 'often', 'hilari']",4
8189,"['humor', 'heartfelt', 'dougla', 'mcgrath', 'version', 'nichola', 'nicklebi', 'left', 'feel', 'refresh', 'hope']",4
8190,"['solid', 'well', 'form', 'satir']",4
8191,"['may', 'offend', 'viewer', 'amus', 'sick', 'sens', 'humor']",1
8192,"['ladi', 'duke', 'eric', 'rohmer', 'econom', 'antidot', 'bloat', 'costum', 'drama']",2
8193,"['assaya', 'ambiti', 'sometim', 'beauti', 'adapt', 'jacqu', 'chardonn', 'novel']",3
8194,"['doe', 'n', 'take', 'rocket', 'scientist', 'figur', 'thi', 'mormon', 'famili', 'movi', 'sappi', 'preachi', 'one']",0
8195,"['mani', 'thing', 'solid', 'act', 'movi', 'craft', 'someth', 'promis', 'mediocr', 'screenplay', 'one']",2
8196,"['cautionari', 'tale', 'folli', 'superfici', 'endlessli', 'superfici']",1
8197,"['lot', 'thing', 'doe', 'n']",0
8198,"['wa', 'hope', 'would', 'sleazi', 'fun', 'wa', 'neither']",2
8199,"['logic', 'greek', 'anyon', 'predispos', 'movi', 'rude', 'crude', 'humor']",0
8200,"['big', 'crowdpleas', 'possibl', 'come']",4
8201,"['thumb', 'paxton', 'fall', 'hollywood', 'trap', 'make', 'vaniti', 'project', 'noth', 'new', 'offer']",4
8202,"['whi', 'want', 'quit', 'honestli', 'n', 'care']",1
8203,"['togeth', 'lrb', 'time', 'human', 'resourc', 'rrb', 'establish', 'mr', 'cantet', 'franc', 'foremost', 'cinemat', 'poet', 'workplac']",3
8204,"['mildli', 'entertain', 'especi', 'find', 'comfort', 'familiar']",3
8205,"['chocol', 'factori', 'without', 'charli']",1
8206,"['whi', 'may', 'ask', 'whi', 'buy', 'movi', 'milk', 'tv', 'cow', 'free']",1
8207,"['trap', 'spi', 'familiar', 'might', 'well', 'watch', 'rerun']",1
8208,"['like', 'klein', 'work', 'rollerbal', 'left', 'u', 'cold']",0
8209,"['even', 'ludicr', 'term', 'sum', 'fear', 'gener', 'littl', 'narr', 'momentum', 'invit', 'unflatt', 'comparison', 'instal', 'ryan', 'seri']",0
8210,"['actor', 'make', 'thi', 'worth', 'peek']",3
8211,"['thi', 'mess', 'movi', 'noth', 'short', 'travesti', 'transvestit', 'comedi']",0
8212,"['determin', 'ennui', 'hobbl', 'slog', 'realli', 'doe', 'n', 'much', 'say', 'beyond', 'news', 'flash', 'loneli', 'make', 'peopl', 'act', 'weird']",1
8213,"['satir', 'unfocus', 'stori', 'go', 'nowher']",0
8214,"['easili', 'thought', 'fiction', 'examin', 'root', 'caus', 'anti', 'semit', 'ever', 'seen', 'screen']",4
8215,"['conceptu', 'brilliant', 'play', 'like', 'live', 'room', 'war', 'world', 'gain', 'unsettl', 'forc', 'suggest', 'unknown']",3
8216,"['admit', 'walk', 'runteldat']",0
8217,"['le', 'worri', 'cover', 'drama', 'frida', 'life', 'time', 'spent', 'explor', 'process', 'turn', 'pain', 'art', 'would', 'made', 'thi', 'superior', 'movi']",2
8218,"['excess', 'quirki', 'littl', 'underconfid', 'deliveri', 'otherwis', 'thi', 'best', 'old', 'neighborhood', 'project', 'sinc', 'christoph', 'walken', 'kinda', 'romanc', 'cyndi', 'lauper', 'opportunist']",3
8219,"['thi', 'movi', 'full', 'grace', 'ultim', 'hope']",4
8220,"['lrb', 'ferrera', 'rrb', 'ha', 'charisma', 'young', 'woman', 'know', 'hold', 'screen']",4
8221,"['get', 'imag', 'big', 'papa', 'span', 'histori', 'rather', 'suspend']",2
8222,['guard'],2
8223,"['averag', 'best', 'afraid']",1
8224,"['eloqu', 'reflect', 'beauti', 'act', 'medit', 'profoundli', 'devast', 'event', 'one', 'year', 'ago', 'slow', 'pain', 'heal', 'process', 'ha', 'follow', 'wake']",4
8225,"['fortun', 'ell', 'never', 'get', 'cloy', 'thank', 'actor', 'perfect', 'comic', 'time', 'sweet', 'genuin', 'chemistri']",3
8226,"['tulli', 'worth', 'look', 'true', 'life', 'charact', 'sensit', 'act', 'unadorn', 'view', 'rural', 'life', 'subtl', 'direct', 'first', 'timer', 'hilari', 'birmingham']",4
8227,"['two', 'badli', 'interlock', 'stori', 'drown', 'clever', 'complex']",1
8228,"['also', 'want', 'littl', 'alien', 'friend']",3
8229,"['immens', 'ambiti', 'differ', 'anyth', 'done', 'befor', 'amazingli', 'success', 'term', 'tri']",4
8230,"['forget', 'mislead', 'titl', 'unexplain', 'baboon', 'cameo']",1
8231,"['though', 'import', 'polit', 'documentari', 'thi', 'doe', 'realli', 'make', 'case', 'kissing', 'tri', 'war', 'crimin']",1
8232,"['everyon', 'welcom', 'accept', 'trial', 'henri', 'kissing', 'faith', 'portraitur', 'argu', 'debat', 'join', 'necessari', 'time', 'one']",3
8233,"['alway', 'disappoint', 'documentari', 'fail', 'live', 'offer', 'ani', 'new', 'insight', 'chosen', 'topic']",0
8234,"['frustrat', 'tweener', 'slick', 'contriv', 'exploit', 'art', 'hous', 'cynic', 'small', 'decad', 'mall']",0
8235,"['muddl', 'simplist', 'littl', 'pretenti']",0
8236,"['mothman', 'propheci', 'best', 'illustr', 'demon', 'bedevil', 'modern', 'masculin', 'journey']",3
8237,"['odditi', 'sure', 'one', 'might', 'wind', 'rememb', 'degre', 'affect', 'rather', 'revuls']",3
8238,"['although', 'bright', 'well', 'act', 'thought', 'provok', 'tuck', 'everlast', 'suffer', 'lacon', 'pace', 'lack', 'tradit', 'action']",2
8239,"['feel', 'free', 'go', 'get', 'popcorn', 'whenev', 'onscreen']",0
8240,"['veri', 'simpl', 'stori', 'seem', 'simpl', 'work', 'plot', 'almost', 'arbitrari']",0
8241,"['lrb', 'allen', 'rrb', 'manag', 'breath', 'life', 'thi', 'somewhat', 'tire', 'premis']",3
8242,"['hoffman', 'quirk', 'manner', 'particularli', 'hi', 'penchant', 'tear', 'cue', 'thing', 'seem', 'real', 'small', 'becom', 'annoy', 'artifici']",1
8243,"['flaw', 'also', 'stretch', 'impact', 'moment', 'awe', 'wrap', 'charact', 'make', 'choic', 'whi']",3
8244,"['care', 'rrb']",1
8245,"['gener', 'audienc', 'might', 'come', 'away', 'greater', 'knowledg', 'fact', 'cuban', 'music', 'treat', 'impress', 'highli', 'entertain', 'celebr', 'sound']",4
8246,"['exploit', 'larg', 'devoid', 'depth', 'sophist', 'would', 'make', 'watch', 'graphic', 'treatment', 'crime', 'bearabl']",1
8247,"['sentiment', 'entir', 'irresist', 'portrait', 'three', 'age', 'sister']",3
8248,"['typic', 'observ', 'care', 'nuanc', 'intim', 'french', 'come', 'age', 'film', 'encourag', 'debut', 'featur', 'ha', 'needlessli', 'downbeat', 'end', 'heavi', 'ha', 'preced']",2
8249,"['good', 'solid', 'storytel']",4
8250,"['gori', 'scene', 'tortur', 'self', 'mutil', 'may', 'pit', 'shimmer', 'cinematographi', 'lend', 'set', 'ether', 'beauti', 'asian', 'landscap', 'paint']",4
8251,"['drawn', 'dark', 'luster']",3
8252,"['pleasant', 'forgett', 'romp', 'film']",2
8253,"['classic', 'fairi', 'tale', 'perfectli', 'captur', 'wonder', 'worri', 'childhood', 'way', 'movi', 'ever', 'approach']",4
8254,"['congrat', 'disney', 'job', 'well', 'done', 'enjoy', 'much']",4
8255,"['movi', 'get', 'without', 'funni', 'simpli', 'structur', 'scene', 'joke', 'setup', 'deliveri', 'payoff']",2
8256,"['big', 'time']",2
8257,"['wish', 'would', 'gone', 'top', 'instead', 'tri', 'way']",1
8258,"['doe', 'n', 'anyth', 'realli', 'interest', 'say']",1
8259,"['would', 'total', 'loss', 'two', 'support', 'perform', 'take', 'place', 'movi', 'edg']",2
8260,"['cox', 'far', 'concern', 'aggrand', 'mad', 'man', 'result', 'might', 'drive', 'crazi']",2
8261,"['rather', 'brilliant', 'littl', 'cult', 'item', 'pastich', 'child', 'entertain', 'superhero', 'comic', 'japanes', 'anim']",3
8262,"['ooz', 'condescens', 'everi', 'pore']",2
8263,"['clumsi', 'obviou', 'preposter', 'movi', 'like', 'set', 'caus', 'woman', 'warrior', 'back', 'decad']",0
8264,"['result', 'action', 'film', 'mire', 'stasi']",1
8265,"['hollywood', 'ha', 'taken', 'quit', 'nosed', 'alfr', 'hitchcock', 'imagin', 'flight', 'shyamalan', 'self', 'import', 'summer', 'fluff']",1
8266,"['take', 'simpl', 'premis', 'carri', 'unexpect', 'height']",4
8267,"['lost', 'polit', 'social', 'observ', 'becom', 'anoth', 'situat', 'romanc', 'coupl', 'sap', 'stuck', 'inarticul', 'screenplay']",1
8268,"['film', 'plot', 'may', 'shallow', 'never', 'seen', 'deep', 'like', 'see', 'harrow', 'surf', 'shot']",3
8269,"['thi', 'movi', 'notabl', 'observ', 'long', 'sit', 'still']",1
8270,"['film', 'hard', 'dismiss', 'moodi', 'thought', 'lit', 'flash', 'mordant', 'humor']",3
8271,"['jew', 'cathol', 'thi', 'would', 'catech']",2
8272,"['hard', 'endear', 'care', 'warm']",4
8273,"['shanghai', 'ghetto', 'much', 'stranger', 'ani', 'fiction', 'bring', 'thi', 'unknown', 'slice', 'histori', 'affectingli', 'life']",3
8274,"['boy', 'ha', 'thi', 'franchis', 'ever', 'run', 'ga']",0
8275,"['seen', 'bad', 'singer', 'turn', 'actor', 'lil', 'bow', 'wow', 'take', 'cake']",1
8276,"['follow', 'origin', 'film', 'virtual', 'scene', 'scene', 'yet', 'manag', 'bleed', 'almost', 'complet', 'dri', 'humor', 'verv', 'fun']",1
8277,"['pathet', 'inan', 'unimagin', 'cross', 'xxx', 'vertic', 'limit']",1
8278,"['arteta', 'paint', 'pictur', 'life', 'live', 'state', 'quiet', 'desper']",3
8279,"['shot', 'larg', 'small', 'room', 'film', 'ha', 'gentl', 'unforc', 'intimaci', 'never', 'becom', 'claustrophob']",4
8280,"['lot', 'problem', 'thi', 'movi']",1
8281,"['take', 'face', 'stroke', 'cheek', 'coo', 'beseechingli', 'slow', 'shake', 'tension', 'take', 'thi', 'pictur', 'breezi', 'distract', 'rhythm']",3
8282,"['plot', 'weav', 'u', 'complex', 'web']",3
8283,"['messi', 'emot', 'rage', 'throughout', 'thi', 'three', 'hour', 'effort', 'instantli', 'recogniz', 'allow', 'film', 'paradox', 'feel', 'familiar', 'foreign', 'time']",2
8284,"['plod', 'along', 'minu', 'twist', 'humor', 'eye', 'pop', 'visual', 'made', 'miik', 'cult', 'hero']",2
8285,"['lrb', 'cockett', 'rrb', 'provid', 'window', 'subcultur', 'hell', 'bent', 'express', 'everi', 'way', 'imagin']",3
8286,"['except', 'dreari', 'overwrought', 'bit', 'work', 'everi', 'bit', 'imperi', 'katzenberg', 'princ', 'egypt', '1998']",1
8287,"['treatment', 'dehuman', 'ego', 'destroy', 'process', 'unemploy', 'time', 'offer', 'explor', 'accur', 'anyth', 'seen', 'american', 'film']",3
8288,"['renner', 'carri', 'much', 'film', 'creepi', 'dead', 'perform']",4
8289,"['mood', 'fun', 'bad', 'movi', 'might', 'want', 'catch', 'freak', 'matine']",2
8290,"['feel', 'like', 'cold', 'old', 'man', 'go', 'motion']",1
8291,"['vampir', 'epic', 'succe', 'spooki', 'action', 'pack', 'trash', 'highest', 'order']",2
8292,"['film', 'imag', 'give', 'backbon', 'compani', 'provid', 'emot', 'edg', 'ultim', 'demis']",3
8293,"['three', 'film', 'form', 'remark', 'cohes', 'whole', 'visual', 'themat', 'consist', 'sensit', 'often', 'excit', 'treatment', 'ignor', 'peopl']",4
8294,"['hoffman', 'wait', 'long', 'turn', 'hi', 'movi', 'unexpect', 'direct', 'even', 'hi', 'tone', 'retain', 'genteel', 'prep', 'school', 'qualiti', 'feel', 'dusti', 'leatherbound']",1
8295,"['dirti', 'joke', 'provid', 'funniest', 'moment', 'thi', 'oddli', 'sweet', 'comedi', 'jokest', 'highway', 'patrolman']",3
8296,"['big', 'corner', 'offic', 'hell', 'satan', 'throw', 'hi', 'hand', 'surrend', 'fire', 'hi', 'r', 'peopl', 'ha', 'decid', 'screen', 'master', 'disguis', '24', '7']",0
8297,"['delici', 'quirki', 'movi', 'terrif', 'screenplay', 'fanci', 'direct', 'michael', 'gondri']",4
8298,"['doe', 'n', 'realli', 'know', 'care', 'charact', 'us', 'marker', 'seri', 'preordain', 'event']",1
8299,"['jackson', 'co', 'brought', 'back', 'valu', 'respect', 'term', 'epic', 'cinema']",3
8300,"['fourth', 'pokemon', 'divert', 'predict', 'adventur', 'suitabl', 'matine', 'messag', 'caution', 'child', 'disturb', 'world', 'delic', 'ecolog', 'balanc']",3
8301,"['supposedli', 'authent', 'account', 'histor', 'event', 'far', 'tragic', 'merit', 'superfici', 'treatment']",1
8302,"['like', 'think', 'action', 'film', 'disguis', 'war', 'tribut', 'disgust', 'begin', 'pain', 'ride']",0
8303,"['somber', 'film', 'almost', 'complet', 'unreliev', 'ani', 'comedi', 'beyond', 'wist', 'everyday', 'ironi', 'work', 'poor']",2
8304,"['journalist', 'dubiou', 'inept', 'often', 'lethal', 'dull']",0
8305,"['good', 'peopl']",1
8306,"['sheer', 'dumb', 'plot', 'lrb', 'one', 'good', 'idea', 'rrb', 'movi', 'inescap', 'air', 'sleazi', 'get']",0
8307,"['classic', 'spi', 'action', 'buddi', 'movi', 'entertain', 'enough', 'worth', 'look']",2
8308,"['priggish', 'letharg', 'pace', 'parabl', 'renew']",0
8309,"['everyth', 'els', 'high', 'crime', 'like', 'militari', 'system', 'justic', 'portray', 'tiresom', 'regiment']",2
8310,"['warm', 'love', 'yet', 'unforgivingli', 'inconsist', 'depict', 'everyday', 'peopl', 'relax', 'perfect', 'quiet', 'pace', 'proud', 'messag']",4
8311,"['eye', 'boggl', 'blend', 'psychedel', 'devic', 'special', 'effect', 'background', 'spi', 'kid', '2', 'visual', 'treat', 'audienc']",3
8312,"['adventur', 'pluto', 'nash', 'big', 'time', 'stinker']",0
8313,"['quit', 'frankli', 'ca', 'n', 'see', 'whi', 'ani', 'actor', 'talent', 'would', 'ever', 'work', 'mcculloch', 'product', 'look', 'thi', 'movi', 'turn']",0
8314,"['mechan', 'endeavor', 'lrb', 'rrb', 'never', 'bother', 'question', 'whi', 'somebodi', 'might', 'devot', 'time', 'see']",1
8315,"['second', 'shoot']",1
8316,"['despit', 'strong', 'perform', 'never', 'rise', 'abov', 'level', 'telanovela']",1
8317,"['best', 'seen', 'specul', 'histori', 'much', 'explor', 'paranoid', 'impuls', 'creativ', 'sequel', 'warren', 'report']",2
8318,"['rare', 'inde', 'almost', 'never', 'high', 'wattag', 'brainpow', 'coupl', 'pitch', 'perfect', 'act', 'exquisit', 'unfak', 'sens', 'cinema']",4
8319,"['clear', 'pictur', 'kill', 'bob', 'crane']",2
8320,"['payami', 'tri', 'rais', 'seriou', 'issu', 'iran', 'elector', 'process', 'result', 'film', 'subtl', 'parti', 'polit', 'broadcast']",1
8321,"['action', 'unusu', 'tame', 'charact', 'simplist', 'maintain', 'interest', 'plot', 'offer', 'surpris']",1
8322,"['messag', 'even', 'unlik', 'link', 'togeth', 'conquer', 'kind', 'obstacl', 'whether', 'natur', 'man', 'one', 'anoth']",2
8323,"['merci', 'pour', 'le', 'movi']",2
8324,"['devo', 'cassel', 'tremend', 'chemistri', 'sexual', 'romant', 'tension', 'never', 'realli', 'vocal', 'palpabl']",4
8325,"['poignant', 'funni']",3
8326,"['overal', 'vibe', 'druggi', 'self', 'indulg', 'like', 'spring', 'break', 'orgi', 'pretenti', 'art', 'major']",1
8327,"['glib', 'bounci', 'bit', 'sixti', 'style', 'slick', 'hero', 'might', 'wind', 'caught', 'audienc', 'get', 'pure', 'escap']",3
8328,"['storylin', 'woven', 'togeth', 'skil', 'magnific', 'swoop', 'aerial', 'shot', 'breathtak', 'overal', 'experi', 'awesom']",4
8329,"['find', 'way', 'entertain', 'inspir', 'viewer']",1
8330,"['unusu', 'protagonist', 'lrb', 'kilt', 'wear', 'jackson', 'rrb', 'subject', 'matter', 'improb', 'formula', '51', 'somewhat', 'entertain', 'could', 'much', 'stronger']",3
8331,"['director', 'eli', 'chouraqui', 'co', 'wrote', 'script', 'catch', 'chaotic', 'horror', 'war', 'whi', 'bother', 'go', 'subjug', 'truth', 'tear', 'jerk', 'demand', 'soap', 'opera']",1
8332,"['anyon', 'els', 'get', 'tire', 'whole', 'slo', 'mo', 'doubl', 'pistol', 'ballist', 'pyrotechn', 'hong', 'kong', 'action', 'aesthet']",1
8333,"['human', 'stuff', 'probabl', 'sink', 'film', 'anyon', 'doe', 'n', 'think', 'percentag', 'day', 'long']",1
8334,"['move', 'essay', 'specter', 'death', 'especi', 'suicid']",3
8335,"['disast', 'drama', 'save', 'onli', 'wing', 'assail']",1
8336,"['come', 'video', 'perfect', 'cure', 'insomnia']",0
8337,"['beguil', 'evoc', 'qualiti', 'keep', 'dicken', 'evergreen', 'exuber', 'open', 'express', 'basic', 'emot']",3
8338,"['movi', 'credit', 'rememb', 'hi', 'victim']",2
8339,"['coupl', 'disgrac', 'written', 'dialogu', 'flail', 'bodili', 'movement', 'substitut', 'act', 'circuit', 'awkwardli', 'pace', 'soap', 'opera', 'ish', 'stori']",1
8340,"['snipe', 'reli', 'much', 'scorchingli', 'plot', 'dramat', 'scenario', 'good']",2
8341,"['kuri', 'seem', 'intimid', 'subject', 'matter', 'period', 'trap', 'thi', 'debut', 'ventur', 'heritag', 'busi']",1
8342,"['sweetest', 'thing', 'romant', 'comedi', 'outrag', 'tendenc', 'may', 'mess', 'lot', 'way']",2
8343,"['ha', 'moment', 'almost', 'mani', 'subplot']",3
8344,"['chilli', 'brood', 'quietli', 'reson', 'psycholog', 'studi', 'domest', 'tension', 'unhappi']",3
8345,"['smart', 'fun', 'far', 'witti', 'wise']",3
8346,"['succe', 'recent', 'predecessor', 'miser', 'fail', 'becaus', 'demand', 'suffer', 'dread', 'war', 'side']",3
8347,"['rare', 'lightli', 'entertain', 'look', 'behind', 'curtain', 'separ', 'comic', 'peopl', 'laugh', 'crowd']",4
8348,"['high', 'crime', 'steal', 'freeli', 'movi', 'combin', 'enough', 'dispar', 'type', 'film', 'ca', 'n', 'help', 'engag', 'audienc']",3
8349,"['michel', 'piccoli', 'move', 'perform', 'thi', 'film', 'reason']",3
8350,"['purpos', 'shock', 'erotic', 'gore', 'unintent', 'dull', 'lack', 'poetic', 'frisson']",0
8351,"['intim', 'contempl', 'two', 'marvel', 'messi', 'life']",3
8352,"['parti', 'scene', 'deliv', 'tawdri', 'kick']",2
8353,"['meander', 'glacial', 'pace', 'often', 'plain', 'dull']",2
8354,"['fake', 'street', 'drama', 'keep', 'tell', 'thing', 'instead', 'show']",1
8355,"['quietli', 'move', 'look', 'back', 'wa', 'iranian', 'american', '1979']",3
8356,"['confus', 'messag', 'ultim', 'desir', 'pleas', 'contort', 'idea', 'expect', 'last', 'thing', 'ani', 'three', 'actress', 'charact', 'deserv']",0
